LSOA11CD,NOCAR_pr
E01031191,0.037321625
E01031192,0.06144958
E01031193,0.051796547
E01031194,0.041001295
E01031195,0.033853007
E01031196,0.028810021
E01031197,0.03577371
E01031198,0.028838659
E01031199,0.068493151
E01031200,0.049905243
E01031201,0.03256705
E01031202,0.086872587
E01031203,0.132050431
E01031204,0.075872534
E01031205,0.035225049
E01031206,0.098452883
E01031207,0.073190135
E01031208,0.040465352
E01031209,0.041193182
E01031210,0.042130366
E01031211,0.098188751
E01031212,0.059296098
E01031213,0.033769063
E01031214,0.039956212
E01031215,0.110404624
E01031216,0.127777778
E01031217,0.037468776
E01031218,0.024744027
E01031219,0.092236231
E01031220,0.06736429
E01031221,0.141644909
E01031222,0.069162767
E01031223,0.066815145
E01031224,0.039335664
E01031225,0.091823899
E01031227,0.094849567
E01031228,0.072372561
E01031229,0.233580811
E01031230,0.100997506
E01031231,0.252621544
E01031232,0.102795699
E01031233,0.112207152
E01031234,0.287597364
E01031235,0.165463631
E01031236,0.113795296
E01031237,0.091359773
E01031238,0.267169811
E01031239,0.061146497
E01031240,0.139097744
E01031241,0.078321678
E01031242,0.133868809
E01031243,0.024489796
E01031244,0.025866813
E01031245,0.031173093
E01031246,0.035283194
E01031247,0.04328815
E01031248,0.049308756
E01031249,0.090757702
E01031250,0.042682927
E01031251,0.034195163
E01031252,0.059431525
E01031253,0.08804205
E01031254,0.041114058
E01031255,0.030262273
E01031256,0.094886014
E01031257,0.18102824
E01031258,0.147802929
E01031259,0.023357664
E01031260,0.078813559
E01031261,0.323206206
E01031262,0.278321678
E01031263,0.335117773
E01031264,0.280164803
E01031265,0.301598332
E01031266,0.340379404
E01031267,0.028153153
E01031268,0.030380673
E01031269,0.041491281
E01031271,0.229845626
E01031272,0.130726257
E01031273,0.359728507
E01031274,0.237148732
E01031275,0.07028754
E01031276,0.23151751
E01031277,0.05908799
E01031278,0.036678201
E01031279,0.113619263
E01031280,0.014559387
E01031281,0.023600809
E01031282,0.053814714
E01031283,0.029133858
E01031284,0.025409836
E01031285,0.138085743
E01031286,0.162679426
E01031287,0.040358744
E01031288,0.069072806
E01031289,0.057239057
E01031290,0.149144254
E01031291,0.277553763
E01031292,0.0909699
E01031293,0.144694534
E01031294,0.149897331
E01031295,0.050556984
E01031296,0.056534954
E01031297,0.102616727
E01031298,0.100362757
E01031299,0.023876404
E01031300,0.032634033
E01031301,0.026760563
E01031302,0.101761252
E01031303,0.169157609
E01031304,0.090365449
E01031305,0.054959786
E01031306,0.103748327
E01031307,0.075432526
E01031308,0.107976126
E01031309,0.193511008
E01031310,0.117734724
E01031311,0.185380558
E01031312,0.206375839
E01031313,0.067746686
E01031314,0.082959641
E01031315,0.059144677
E01031316,0.191637631
E01031317,0.08933518
E01031318,0.013020833
E01031319,0.119877049
E01031320,0.125617502
E01031321,0.275525526
E01031322,0.133806663
E01031323,0.176696543
E01031324,0.217649975
E01031325,0.202857143
E01031327,0.187459177
E01031328,0.079212454
E01031329,0.081999219
E01031330,0.110349554
E01031331,0.074468085
E01031332,0.252923977
E01031333,0.164434524
E01031334,0.137319317
E01031335,0.192932862
E01031336,0.250355619
E01031337,0.180053548
E01031338,0.067811159
E01031339,0.065531915
E01031340,0.048879837
E01031341,0.230199852
E01031342,0.176579926
E01031343,0.116129032
E01031344,0.173977695
E01031345,0.076086957
E01031346,0.097293343
E01031347,0.190270936
E01031348,0.2678028
E01031349,0.104477612
E01031350,0.17152373
E01031351,0.095054592
E01031352,0.136769759
E01031353,0.040109389
E01031354,0.059301381
E01031355,0.135168196
E01031356,0.056504599
E01031357,0.104157354
E01031358,0.193823916
E01031359,0.076755974
E01031360,0.170795306
E01031361,0.205280528
E01031362,0.065322581
E01031363,0.134309357
E01031364,0.295048143
E01031365,0.142566191
E01031366,0.163996949
E01031367,0.035881435
E01031368,0.125714286
E01031369,0.195256917
E01031370,0.152308753
E01031371,0.262698413
E01031372,0.201574803
E01031373,0.165163081
E01031374,0.12190221
E01031375,0.175121612
E01031376,0.147130154
E01031377,0.225871314
E01031378,0.115356356
E01031379,0.145442793
E01031380,0.048669695
E01031381,0.138153648
E01031382,0.093009479
E01031383,0.059624109
E01031384,0.071345029
E01031385,0.166559898
E01031386,0.094945355
E01031387,0.10190664
E01031388,0.06429652
E01031389,0.034000932
E01031390,0.109792285
E01031391,0.069152542
E01031392,0.090973202
E01031393,0.061655901
E01031394,0.105932203
E01031395,0.044590164
E01031396,0.06144958
E01031397,0.045289855
E01031398,0.095106823
E01031399,0.089328537
E01031400,0.21097322
E01031401,0.084801044
E01031402,0.090290662
E01031403,0.164189667
E01031404,0.312186978
E01031405,0.11546841
E01031406,0.07651913
E01031407,0.065521628
E01031408,0.072351421
E01031409,0.166666667
E01031410,0.122432859
E01031411,0.103007519
E01031412,0.064748201
E01031413,0.106732348
E01031414,0.104111406
E01031415,0.185828877
E01031416,0.043229498
E01031417,0.069245165
E01031418,0.078431373
E01031419,0.146725441
E01031420,0.076970826
E01031421,0.072395527
E01031422,0.071868583
E01031423,0.083743842
E01031424,0.111866969
E01031425,0.047688921
E01031426,0.066101695
E01031427,0.316214233
E01031428,0.242050616
E01031429,0.310820124
E01031430,0.191474493
E01031431,0.389303483
E01031432,0.368040089
E01031433,0.161805556
E01031434,0.20208605
E01031435,0.188298588
E01031436,0.470621469
E01031437,0.326647564
E01031438,0.111387679
E01031439,0.122257053
E01031440,0.102413568
E01031441,0.214987715
E01031442,0.150448143
E01031443,0.181750742
E01031444,0.256816741
E01031445,0.113799869
E01031446,0.092481203
E01031447,0.080497382
E01031448,0.088657106
E01031449,0.08140263
E01031450,0.273675762
E01031451,0.223146223
E01031452,0.121168924
E01031453,0.264
E01031454,0.305500982
E01031455,0.187909687
E01031456,0.322155689
E01031457,0.181530677
E01031458,0.097795365
E01031459,0.173310225
E01031460,0.133052378
E01031461,0.0875
E01031462,0.10952381
E01031463,0.059349075
E01031464,0.205176768
E01031465,0.03950256
E01031466,0.047551455
E01031467,0.120730271
E01031468,0.096212451
E01031469,0.164579606
E01031470,0.068779501
E01031471,0.035797665
E01031472,0.068045364
E01031473,0.142259414
E01031474,0.087323944
E01031475,0.032414911
E01031476,0.048946295
E01031477,0.077100646
E01031478,0.033783784
E01031479,0.03125
E01031480,0.153328347
E01031481,0.220883534
E01031482,0.235136941
E01031483,0.25244785
E01031484,0.280898876
E01031485,0.051621443
E01031486,0.204220558
E01031487,0.07460733
E01031488,0.168375607
E01031489,0.114765101
E01031490,0.293865031
E01031491,0.189692982
E01031492,0.24795082
E01031493,0.140340219
E01031494,0.272155877
E01031495,0.187064046
E01031496,0.068399453
E01031497,0.065151515
E01031498,0.048586572
E01031499,0.087222222
E01031500,0.078409091
E01031501,0.170660857
E01031502,0.027918782
E01031503,0.043358568
E01031504,0.078808265
E01031505,0.061061947
E01031506,0.030757098
E01031507,0.022480058
E01031508,0.039840637
E01031509,0.063644289
E01031511,0.088356164
E01031512,0.143009605
E01031513,0.061574074
E01031514,0.068295739
E01031515,0.107972379
E01031516,0.037241379
E01031517,0.028461959
E01031518,0.022566086
E01031519,0.03649635
E01031520,0.063529412
E01031521,0.025
E01031522,0.179028133
E01031523,0.08990228
E01031524,0.102026555
E01031525,0.108550186
E01031526,0.084639498
E01031527,0.088507266
E01031528,0.14519573
E01031529,0.038062284
E01031530,0.091566265
E01031531,0.061633282
E01031532,0.047542305
E01031533,0.163478261
E01031534,0.102699531
E01031535,0.074050225
E01031536,0.040139616
E01031538,0.066323245
E01031539,0.065298507
E01031540,0.0710546
E01031541,0.139221557
E01031542,0.038374718
E01031543,0.063230836
E01031544,0.02814699
E01031545,0.039232053
E01031546,0.183505155
E01031547,0.16966967
E01031548,0.297619048
E01031549,0.189608637
E01031550,0.163573883
E01031551,0.186407767
E01031552,0.251317176
E01031553,0.184733804
E01031554,0.172112019
E01031555,0.223288548
E01031556,0.151057402
E01031557,0.142526072
E01031558,0.379770992
E01031559,0.177894048
E01031560,0.113451087
E01031561,0.08269096
E01031562,0.264957265
E01031563,0.088211708
E01031564,0.112168593
E01031565,0.186808118
E01031566,0.099003736
E01031567,0.103156274
E01031568,0.122214234
E01031569,0.170577045
E01031570,0.108679245
E01031571,0.209726444
E01031572,0.228932584
E01031573,0.250770179
E01031574,0.156852248
E01031575,0.231707317
E01031576,0.219152855
E01031577,0.182487123
E01031578,0.036312849
E01031579,0.115479115
E01031580,0.041737649
E01031581,0.01232493
E01031582,0.066556656
E01031583,0.264914055
E01031584,0.187612748
E01031585,0.223907767
E01031586,0.12311136
E01031587,0.03594967
E01031588,0.072096128
E01031589,0.109224675
E01031590,0.03829253
E01031591,0.195148842
E01031592,0.032852165
E01031593,0.05575411
E01031594,0.163957597
E01031595,0.215130024
E01031596,0.279466667
E01031597,0.095918367
E01031598,0.281486146
E01031599,0.231123919
E01031600,0.180635838
E01031601,0.165594855
E01031603,0.147574124
E01031604,0.209852847
E01031605,0.18678526
E01031606,0.162836507
E01031607,0.148801128
E01031608,0.277453271
E01031609,0.204328453
E01031610,0.269294836
E01031611,0.026774595
E01031612,0.041251778
E01031613,0.044110519
E01031614,0.13891675
E01031615,0.089552239
E01031616,0.066875
E01031617,0.040102389
E01031618,0.023325809
E01031619,0.057577763
E01031620,0.09806371
E01031621,0.020432692
E01031622,0.018645121
E01031623,0.032729398
E01031624,0.027686223
E01031625,0.016050244
E01031626,0.065771812
E01031627,0.040662651
E01031628,0.058489033
E01031629,0.036236934
E01031630,0.083874778
E01031631,0.159717768
E01031632,0.026896552
E01031633,0.028615623
E01031634,0.032546786
E01031635,0.025946704
E01031636,0.22923588
E01031637,0.139139671
E01031638,0.064768286
E01031639,0.074602304
E01031640,0.022676991
E01031641,0.081046586
E01031642,0.043807463
E01031643,0.135849057
E01031644,0.034698126
E01031645,0.019457957
E01031646,0.021582734
E01031647,0.106934002
E01031648,0.104191617
E01031649,0.052310375
E01031650,0.010606061
E01031651,0.069767442
E01031652,0.190393519
E01031653,0.179408138
E01031654,0.086151883
E01031655,0.101706037
E01031656,0.216964801
E01031657,0.052404106
E01031658,0.058412381
E01031659,0.03133515
E01031660,0.029032258
E01031661,0.037230568
E01031662,0.068197164
E01031663,0.099830795
E01031664,0.021144279
E01031665,0.056431535
E01031666,0.031210986
E01031667,0.107348243
E01031668,0.083605487
E01031669,0.152866242
E01031670,0.113122172
E01031671,0.1504914
E01031672,0.11575179
E01031673,0.100595632
E01031674,0.034705408
E01031675,0.030724214
E01031676,0.027314112
E01031677,0.083221477
E01031678,0.017167382
E01031679,0.038888889
E01031680,0.011477762
E01031681,0.053571429
E01031682,0.015151515
E01031683,0.04197698
E01031684,0.032258065
E01031685,0.08687837
E01031686,0.057705841
E01031687,0.108260325
E01031688,0.15536105
E01031689,0.08045977
E01031690,0.06530343
E01031691,0.126513317
E01031692,0.065437788
E01031693,0.052373159
E01031694,0.04719764
E01031695,0.037344398
E01031696,0.062168309
E01031697,0.039834025
E01031698,0.017391304
E01031699,0.03875969
E01031700,0.033313852
E01031701,0.086673889
E01031702,0.030133146
E01031703,0.063017187
E01031704,0.077363897
E01031705,0.12372449
E01031706,0.076467101
E01031707,0.090377113
E01031708,0.253407683
E01031709,0.237235367
E01031710,0.071278826
E01031711,0.067505721
E01031712,0.161028417
E01031713,0.048815506
E01031714,0.102702703
E01031715,0.033184429
E01031716,0.174565561
E01031717,0.116678597
E01031718,0.027512633
E01031719,0.048670062
E01031720,0.039381153
E01031721,0.094540613
E01031722,0.067603161
E01031723,0.016582552
E01031724,0.007215007
E01031725,0.029850746
E01031726,0.075407609
E01031727,0.030432136
E01031728,0.056613226
E01031729,0.040178571
E01031730,0.05107084
E01031731,0.149253731
E01031732,0.089700997
E01031733,0.118436406
E01031734,0.031850962
E01031735,0.030751035
E01031736,0.025364616
E01031737,0.062378168
E01031738,0.054574639
E01031739,0.060726447
E01031740,0.050304878
E01031741,0.178223844
E01031742,0.230727173
E01031743,0.2
E01031744,0.072157931
E01031745,0.087599545
E01031746,0.16402439
E01031747,0.098394976
E01031748,0.082701062
E01031749,0.062585034
E01031750,0.140730717
E01031751,0.127154347
E01031752,0.231145251
E01031753,0.11812179
E01031754,0.112025316
E01031755,0.10808768
E01031756,0.090759978
E01031757,0.122368421
E01031758,0.025197984
E01031759,0.128718883
E01031760,0.06778679
E01031761,0.253190403
E01031763,0.071633238
E01031764,0.057063326
E01031765,0.039873418
E01031766,0.028571429
E01031767,0.045123726
E01031768,0.071428571
E01031769,0.059659091
E01031770,0.040312876
E01031771,0.086928934
E01031772,0.144909432
E01031773,0.0625
E01031774,0.051313378
E01031775,0.072632191
E01031776,0.121269841
E01031777,0.143876338
E01031778,0.118236473
E01031779,0.32946299
E01031780,0.077120823
E01031781,0.090527578
E01031782,0.113365155
E01031783,0.214611872
E01031784,0.153172867
E01031785,0.138492872
E01031786,0.154304636
E01031787,0.415053763
E01031788,0.353221957
E01031789,0.35082141
E01031790,0.397193411
E01031791,0.340362923
E01031792,0.135693215
E01031793,0.078475336
E01031794,0.158093797
E01031795,0.15394913
E01031796,0.171392565
E01031797,0.060324826
E01031798,0.179487179
E01031799,0.210725552
E01031800,0.077266922
E01031801,0.221792035
E01031802,0.12403599
E01031803,0.060384871
E01031804,0.085305106
E01031805,0.113664596
E01031806,0.159254808
E01031807,0.247354497
E01031808,0.431563201
E01031809,0.251497006
E01031810,0.233988586
E01031811,0.275127768
E01031812,0.186953598
E01031813,0.171654433
E01031814,0.106595603
E01031815,0.128561962
E01031816,0.092546584
E01031817,0.089993707
E01031818,0.107021792
E01031819,0.225731895
E01031820,0.064079953
E01031821,0.111244738
E01031822,0.05878553
E01031823,0.032867133
E01031824,0.034099333
E01031825,0.103791175
E01031826,0.111846946
E01031827,0.113141251
E01031828,0.018735363
E01031829,0.041196013
E01031830,0.161976235
E01031831,0.170967742
E01031832,0.229115479
E01031833,0.218987342
E01031834,0.179487179
E01031835,0.272727273
E01031836,0.186904762
E01031837,0.149713093
E01031838,0.085022891
E01031839,0.117612639
E01031840,0.08693081
E01031841,0.083287369
E01031842,0.045621395
E01031843,0.063411897
E01031844,0.06490135
E01031845,0.039011704
E01031846,0.061462815
E01031847,0.057562077
E01031848,0.04040404
E01031849,0.035670357
E01031850,0.173584906
E01031851,0.161375661
E01031852,0.08817734
E01031853,0.161816891
E01031854,0.346915676
E01031855,0.070954907
E01031856,0.204881182
E01031857,0.080130293
E01031858,0.043949772
E01031859,0.144372422
E01031860,0.120529801
E01031861,0.113967438
E01031862,0.213642214
E01031863,0.138815208
E01031864,0.017306245
E01031865,0.166529266
E01031866,0.03514377
E01031867,0.084963667
E01031868,0.032349603
E01031869,0.144643828
E01031870,0.089868346
E01031871,0.044162129
E01031872,0.072974644
E01031873,0.052036199
E01031874,0.059516024
E01031876,0.041944075
E01031877,0.0365521
E01031878,0.063769485
E01031879,0.087132141
E01031880,0.063851699
E01031882,0.057978196
E01031883,0.056338028
E01031884,0.047146402
E01031885,0.024035421
E01031886,0.014851485
E01031887,0.043478261
E01031888,0.061396777
E01031889,0.090712743
E01031890,0.056233062
E01031891,0.022686833
E01031892,0.036258158
E01031893,0.029187817
E01031894,0.014521452
E01031895,0.142138365
E01031896,0.308277027
E01031897,0.066324148
E01031898,0.134765625
E01031900,0.113709308
E01031901,0.156228493
E01031902,0.097666379
E01031903,0.054310345
E01031904,0.043374643
E01031905,0.014373717
E01031906,0.047034765
E01031907,0.027901334
E01031908,0.142506143
E01031909,0.07631786
E01031910,0.105708245
E01031911,0.272461651
E01031912,0.333578792
E01031913,0.074886536
E01031914,0.229371688
E01031915,0.112737921
E01031916,0.190146266
E01031917,0.250369276
E01031918,0.11654915
E01031919,0.073371284
E01031920,0.1022187
E01031921,0.048864418
E01031922,0.064414768
E01031923,0.053129549
E01031924,0.057726999
E01031925,0.204099061
E01031926,0.118712274
E01031927,0.042113323
E01031928,0.291167665
E01031929,0.079147641
E01031930,0.02633504
E01031931,0.075840979
E01031932,0.120714286
E01031933,0.141472868
E01031934,0.046312178
E01031935,0.05061082
E01031936,0.148849797
E01031937,0.060494959
E01031938,0.026129944
E01031939,0.029439252
E01031940,0.041553749
E01031941,0.05830721
E01031942,0.060351413
E01031944,0.04519774
E01031946,0.028827675
E01031947,0.132770066
E01031948,0.039618138
E01031949,0.083568605
E01031950,0.016522989
E01031951,0.035029191
E01031952,0.213649852
E01031953,0.069791667
E01031954,0.043964232
E01031955,0.0625
E01031956,0.130750605
E01031957,0.029113067
E01031958,0.030545455
E01031959,0.065119278
E01031960,0.029602888
E01031961,0.049961568
E01031962,0.027819549
E01031963,0.210050819
E01031964,0.093396788
E01031965,0.085198556
E01031966,0.045901639
E01031967,0.166399144
E01031968,0.073796123
E01031969,0.039638387
E01031970,0.046984127
E01031971,0.059473237
E01031972,0.031312458
E01031973,0.023051592
E01031974,0.129746835
E01031975,0.224603175
E01031976,0.088732394
E01031977,0.066365532
E01031978,0.078722191
E01031979,0.115816327
E01031980,0.161248375
E01031981,0.220660147
E01031982,0.162983425
E01031983,0.266170578
E01031984,0.026875
E01031985,0.126391097
E01031986,0.239130435
E01031988,0.066120907
E01031989,0.113415424
E01031990,0.047861507
E01031991,0.049756625
E01031992,0.029073698
E01031993,0.063873626
E01031994,0.049689441
E01031995,0.071119357
E01031996,0.181102362
E01031997,0.057182706
E01031998,0.036465036
E01031999,0.07152231
E01032000,0.088641425
E01032001,0.084893048
E01032002,0.183951552
E01032003,0.267326733
E01032004,0.045454545
E01032005,0.101976285
E01032006,0.051834131
E01032007,0.12611276
E01032008,0.194976867
E01032009,0.114955357
E01032010,0.045211473
E01032011,0.09210004
E01032012,0.075014426
E01032013,0.058044807
E01032014,0.322360248
E01032015,0.193740686
E01032016,0.156617647
E01032017,0.081855389
E01032018,0.065822785
E01032019,0.224663359
E01032020,0.109226594
E01032021,0.169004208
E01032022,0.322820037
E01032023,0.3960047
E01032024,0.207764505
E01032025,0.13451087
E01032026,0.029393371
E01032027,0.052036199
E01032029,0.06190823
E01032030,0.139215686
E01032031,0.061395349
E01032032,0.036921151
E01032033,0.040730337
E01032034,0.0472103
E01032035,0.06391478
E01032036,0.065202471
E01032037,0.145340751
E01032038,0.105980318
E01032039,0.176082172
E01032040,0.139821796
E01032041,0.024935065
E01032042,0.033081834
E01032043,0.04450042
E01032044,0.052114804
E01032045,0.076242342
E01032046,0.159017453
E01032047,0.098408104
E01032048,0.142520612
E01032049,0.112903226
E01032050,0.126509488
E01032051,0.041540785
E01032052,0.043171115
E01032053,0.038951841
E01032054,0.092607004
E01032055,0.034817814
E01032056,0.058953574
E01032057,0.034158839
E01032058,0.060275962
E01032059,0.038961039
E01032060,0.066578774
E01032061,0.050774527
E01032062,0.221290323
E01032063,0.087434555
E01032064,0.151310861
E01032065,0.096876992
E01032066,0.134742404
E01032067,0.084258654
E01032068,0.216981132
E01032069,0.048973144
E01032070,0.096945551
E01032071,0.031372549
E01032072,0.038877953
E01032073,0.085794655
E01032074,0.071299639
E01032075,0.06557377
E01032076,0.068796069
E01032077,0.027027027
E01032078,0.102998236
E01032079,0.101604278
E01032080,0.027923211
E01032081,0.053200333
E01032082,0.030756442
E01032083,0.046235139
E01032084,0.038147139
E01032085,0.107692308
E01032086,0.335021097
E01032087,0.158820732
E01032088,0.078444298
E01032089,0.17559322
E01032090,0.167247387
E01032091,0.094462541
E01032092,0.057061341
E01032093,0.191397849
E01032094,0.218548733
E01032095,0.104240283
E01032096,0.32782516
E01032097,0.057608696
E01032098,0.079780755
E01032099,0.057094017
E01032100,0.118163403
E01032101,0.258241758
E01032102,0.07661823
E01032103,0.239880952
E01032104,0.220949264
E01032105,0.079111728
E01032106,0.068047337
E01032107,0.06954282
E01032108,0.155279503
E01032109,0.130197682
E01032110,0.071072319
E01032111,0.158805031
E01032112,0.081967213
E01032113,0.156591406
E01032114,0.187547456
E01032115,0.22
E01032116,0.073455111
E01032117,0.099695586
E01032118,0.201805287
E01032119,0.170350404
E01032121,0.077316294
E01032122,0.044293903
E01032123,0.04855643
E01032124,0.100733823
E01032125,0.07231405
E01032126,0.077636719
E01032127,0.067550505
E01032128,0.102184637
E01032129,0.104519774
E01032130,0.116270291
E01032131,0.275922671
E01032132,0.226119059
E01032133,0.145112325
E01032134,0.060068259
E01032135,0.020631068
E01032136,0.01784266
E01032137,0.050802139
E01032138,0.026277372
E01032139,0.041916168
E01032140,0.05346651
E01032141,0.035986159
E01032142,0.041802743
E01032143,0.015636634
E01032144,0.061443067
E01032145,0.043175487
E01032146,0.044002411
E01032147,0.094719195
E01032148,0.018761726
E01032149,0.010551948
E01032150,0.034922767
E01032151,0.037777778
E01032152,0.153443114
E01032153,0.071428571
E01032154,0.038418079
E01032155,0.022962113
E01032156,0.217939214
E01032157,0.325468845
E01032158,0.054332875
E01032159,0.130434783
E01032160,0.121284185
E01032161,0.184850591
E01032162,0.052741514
E01032166,0.062230732
E01032168,0.085264133
E01032169,0.022201665
E01032170,0.062240664
E01032171,0.094924192
E01032172,0.131034483
E01032173,0.050119332
E01032174,0.13963964
E01032175,0.063630692
E01032176,0.019861432
E01032177,0.021333333
E01032178,0.03962704
E01032179,0.01733413
E01032180,0.042801556
E01032181,0.039467193
E01032182,0.035204082
E01032183,0.032234957
E01032184,0.121998702
E01032185,0.056722689
E01032186,0.108506944
E01032187,0.221888154
E01032188,0.136708861
E01032189,0.073662967
E01032190,0.058950784
E01032191,0.033965593
E01032192,0.084398977
E01032193,0.034562212
E01032194,0.201956674
E01032195,0.129032258
E01032196,0.126131953
E01032197,0.129356568
E01032198,0.024691358
E01032199,0.03652968
E01032200,0.035838726
E01032201,0.161392405
E01032202,0.240345821
E01032203,0.153279786
E01032204,0.298507463
E01032205,0.073170732
E01032206,0.073728814
E01032207,0.038861901
E01032208,0.141406817
E01032209,0.127849356
E01032210,0.083804143
E01032211,0.047099368
E01032212,0.034410845
E01032213,0.017310253
E01032214,0.145658263
E01032215,0.165627783
E01032216,0.096710526
E01032217,0.036784741
E01032218,0.037914692
E01032219,0.045707227
E01032220,0.060298103
E01032221,0.053658537
E01032222,0.125989921
E01032223,0.023633678
E01032224,0.224915445
E01032225,0.340592334
E01032226,0.086606244
E01032227,0.031220435
E01032228,0.028697572
E01032229,0.119352664
E01032230,0.066939891
E01032231,0.0774156
E01032232,0.316546763
E01032233,0.045332438
E01032234,0.310017783
E01032235,0.290038525
E01032236,0.231116122
E01032237,0.093288591
E01032238,0.1179941
E01032239,0.265452539
E01032240,0.1901566
E01032241,0.215162455
E01032242,0.161103048
E01032243,0.039914469
E01032244,0.102419355
E01032245,0.321402484
E01032246,0.036324786
E01032247,0.14427157
E01032248,0.02098849
E01032249,0.072197593
E01032250,0.272138229
E01032251,0.211123723
E01032252,0.354253835
E01032253,0.044059795
E01032254,0.170929507
E01032255,0.108050847
E01032256,0.116201859
E01032257,0.046479836
E01032258,0.152853261
E01032259,0.101274788
E01032260,0.294375457
E01032261,0.056028369
E01032262,0.283638068
E01032263,0.112668161
E01032264,0.128045326
E01032265,0.185463659
E01032266,0.072372561
E01032267,0.15880597
E01032268,0.034285714
E01032269,0.117575015
E01032270,0.046995378
E01032271,0.028179741
E01032272,0.066827697
E01032273,0.048850575
E01032274,0.044822257
E01032275,0.128318584
E01032276,0.04
E01032277,0.17791411
E01032278,0.368683718
E01032279,0.14374034
E01032280,0.205826472
E01032281,0.216911765
E01032282,0.310365488
E01032283,0.131773399
E01032284,0.064721485
E01032285,0.133769322
E01032286,0.075784488
E01032287,0.110180412
E01032288,0.112185687
E01032289,0.048846676
E01032290,0.071904128
E01032292,0.200638978
E01032294,0.143564356
E01032295,0.149130075
E01032296,0.134517766
E01032297,0.057320872
E01032298,0.052036199
E01032299,0.089018843
E01032300,0.042729592
E01032301,0.146358543
E01032302,0.341659952
E01032303,0.350638298
E01032304,0.297166551
E01032305,0.134138973
E01032306,0.163624511
E01032307,0.232173417
E01032308,0.055884287
E01032309,0.168987342
E01032310,0.221614227
E01032311,0.304262295
E01032312,0.203412969
E01032313,0.321216617
E01032314,0.117278424
E01032315,0.173259494
E01032316,0.073516386
E01032317,0.114513981
E01032318,0.349747475
E01032319,0.088304094
E01032320,0.141346689
E01032321,0.236595174
E01032322,0.331865713
E01032323,0.042538825
E01032324,0.066420664
E01032325,0.035065748
E01032326,0.058238636
E01032327,0.162895928
E01032328,0.165433759
E01032329,0.072434608
E01032330,0.162695152
E01032331,0.352643012
E01032332,0.444540728
E01032333,0.32038835
E01032334,0.061702128
E01032335,0.017478152
E01032336,0.032587859
E01032337,0.032139094
E01032338,0.062560154
E01032339,0.025255562
E01032340,0.115796998
E01032341,0.021588281
E01032342,0.113122172
E01032343,0.205337925
E01032344,0.051104972
E01032345,0.01935038
E01032346,0.01728024
E01032347,0.043444531
E01032348,0.026337449
E01032349,0.055333333
E01032350,0.062737643
E01032351,0.081967213
E01032352,0.045117845
E01032353,0.119260204
E01032354,0.058748404
E01032355,0.041867955
E01032356,0.044523598
E01032357,0.128892734
E01032358,0.192413793
E01032359,0.306311523
E01032360,0.148473875
E01032361,0.046635183
E01032362,0.032142857
E01032363,0.015121631
E01032364,0.022877784
E01032365,0.188574598
E01032366,0.077700569
E01032367,0.075140449
E01032368,0.201474201
E01032369,0.203499676
E01032370,0.112252964
E01032371,0.12537092
E01032372,0.037878788
E01032373,0.02952913
E01032374,0.038729667
E01032375,0.042060086
E01032376,0.062458026
E01032377,0.275312856
E01032378,0.227565982
E01032379,0.054284194
E01032380,0.085453359
E01032381,0.176501581
E01032382,0.064308682
E01032383,0.036443149
E01032384,0.114242193
E01032385,0.128979592
E01032386,0.013646702
E01032387,0.072976879
E01032388,0.041697692
E01032389,0.082938389
E01032390,0.0271261
E01032391,0.060164084
E01032392,0.019104084
E01032393,0.024484536
E01032394,0.011844332
E01032395,0.025704809
E01032396,0.032374101
E01032397,0.15983843
E01032398,0.063600227
E01032399,0.078087167
E01032400,0.03553976
E01032401,0.042168675
E01032402,0.009960159
E01032403,0.050212164
E01032404,0.047457627
E01032405,0.090977444
E01032406,0.241354467
E01032407,0.11056338
E01032408,0.061901253
E01032409,0.158698539
E01032410,0.032496307
E01032411,0.069390402
E01032412,0.052074858
E01032413,0.026241799
E01032414,0.072834646
E01032415,0.045856798
E01032416,0.019462465
E01032417,0.029510396
E01032418,0.113307985
E01032419,0.05859375
E01032420,0.042030135
E01032421,0.041834272
E01032422,0.178299931
E01032423,0.12341561
E01032424,0.288826423
E01032425,0.070224719
E01032426,0.118384401
E01032427,0.07012987
E01032428,0.116207951
E01032429,0.079386258
E01032430,0.066150179
E01032431,0.046984572
E01032432,0.075531078
E01032433,0.037209302
E01032434,0.359393939
E01032435,0.231944444
E01032436,0.070302234
E01032437,0.182121044
E01032438,0.083883752
E01032439,0.057706355
E01032440,0.144453998
E01032441,0.046141607
E01032442,0.048266485
E01032443,0.071644042
E01032444,0.112331081
E01032445,0.145118734
E01032446,0.086709311
E01032447,0.134642356
E01032448,0.044824776
E01032449,0.227936508
E01032450,0.271734183
E01032451,0.059554974
E01032452,0.045781557
E01032453,0.245687091
E01032454,0.14765526
E01032455,0.071713147
E01032456,0.165551839
E01032457,0.061128527
E01032458,0.05267008
E01032459,0.098748261
E01032460,0.139495798
E01032461,0.13857868
E01032462,0.064298561
E01032463,0.090519878
E01032464,0.284949833
E01032465,0.259557344
E01032466,0.121969697
E01032467,0.046632124
E01032468,0.061242345
E01032469,0.203007519
E01032470,0.213060321
E01032471,0.350746269
E01032472,0.030756442
E01032473,0.039279869
E01032474,0.258865248
E01032475,0.134346505
E01032476,0.121776504
E01032477,0.046940486
E01032478,0.183780249
E01032479,0.085714286
E01032480,0.061728395
E01032481,0.136994568
E01032482,0.075107296
E01032483,0.21386604
